"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2008",31159.8,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2009",29980.7,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2010",35165.5,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2011",38710.1,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2012",38003.7,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2013",36965,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2014",38047.9,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2015",36226,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2016",39082.3,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2017",43959.1,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2018",47259.8,
"AUS","TOUR_REC_EXP","INT_REC","USD","A","2019",47930.9,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2008",27620,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2009",25629.6,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2010",31916.5,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2011",39381.5,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2012",41632.8,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2013",42428.3,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2014",38774.5,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2015",34102.9,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2016",35674.6,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2017",39644.9,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2018",42478,
"AUS","TOUR_REC_EXP","INT-EXP","USD","A","2019",41452,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2008",21499.2,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2009",19302.8,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2010",18577.7,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2011",19833,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2012",21390.4,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2013",22734.9,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2014",23143.6,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2015",20352.5,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2016",20963.8,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2017",22483.8,
"AUT","TOUR_REC_EXP","INT_REC","USD","A","2018",25263.6,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2008",11309.9,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2009",10757.9,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2010",10221.9,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2011",10469.1,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2012",12377.1,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2013",12740.9,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2014",13518.1,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2015",11306.9,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2016",11572.6,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2017",12733.8,
"AUT","TOUR_REC_EXP","INT-EXP","USD","A","2018",14272,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2008",13117.515,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2009",13008.393,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2010",12682.7,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2011",14062.6,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2012",13723.5,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2013",14524.1,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2014",15234.9,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2015",8973.6,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2016",8779.5,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2017",9598.9,
"BEL","TOUR_REC_EXP","INT_REC","USD","A","2018",10390.8,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2008",21525.615,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2009",20037.703,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2010",20920.6,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2011",22678.6,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2012",22450.4,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2013",24514.1,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2014",26411.3,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2015",15850.8,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2016",16492.8,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2017",17715.9,
"BEL","TOUR_REC_EXP","INT-EXP","USD","A","2018",20860.9,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2008",19603.8,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2009",16767.8,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2010",20240.6,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2011",22296.5,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2012",23438.9,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2013",24190,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2014",24580.2,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2015",23083.7,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2016",25685.4,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2017",28459.1,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2018",30444.1,
"CAN","TOUR_REC_EXP","INT_REC","USD","A","2019",31641,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2008",34820.1,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2009",31663.4,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2010",38933.6,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2011",43166.7,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2012",45144.6,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2013",45746.3,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2014",44946,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2015",40333.6,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2016",39178.7,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2017",41888,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2018",42313.1,
"CAN","TOUR_REC_EXP","INT-EXP","USD","A","2019",43681.5,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2008",8801.611,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2009",7874.834,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2010",8065.4,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2011",8929,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2012",8174.1,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2013",7792.6,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2014",7619.6,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2015",6766.5,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2016",7039.7,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2017",7655.4,
"CZE","TOUR_REC_EXP","INT_REC","USD","A","2018",8290.4,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2008",4749.628,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2009",4128.136,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2010",4352.2,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2011",4855.6,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2012",4557.5,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2013",4697.9,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2014",5182,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2015",4818.4,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2016",4961.6,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2017",5509,
"CZE","TOUR_REC_EXP","INT-EXP","USD","A","2018",6069.1,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2008",8751.64,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2009",7501.394,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2010",7778.2,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2011",8916.4,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2012",8763.5,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2013",9957.3,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2014",10416.7,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2015",8936.3,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2016",9857.4,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2017",10887.5,
"DNK","TOUR_REC_EXP","INT_REC","USD","A","2018",11622.2,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2008",10379.687,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2009",10724.379,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2010",10619.9,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2011",11832.2,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2012",11208.4,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2013",11871.1,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2014",12343.4,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2015",10717.8,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2016",10941.5,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2017",11554.6,
"DNK","TOUR_REC_EXP","INT-EXP","USD","A","2018",12394.9,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2008",3742.294,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2009",3237.845,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2010",3520.996,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2011",5577.872,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2012",5427.692,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2013",5775.7,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2014",5459.5,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2015",4008.1,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2016",4013.1,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2017",5175.8,
"FIN","TOUR_REC_EXP","INT_REC","USD","A","2018",5763.7,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2008",4868.231,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2009",4716.278,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2010",4647.842,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2011",5997.65,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2012",5843.589,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2013",6386.5,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2014",6320.5,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2015",5788.3,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2016",6198.9,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2017",6640.8,
"FIN","TOUR_REC_EXP","INT-EXP","USD","A","2018",7239.3,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2008",66878.091,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2009",58610.002,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2010",56690.1,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2011",65642.1,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2012",64309.9,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2013",66150.7,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2014",67023.9,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2015",66434.2,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2016",63345,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2017",67393.8,
"FRA","TOUR_REC_EXP","INT_REC","USD","A","2018",73218.9,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2008",49670.781,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2009",45665.514,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2010",46829.3,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2011",55292.6,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2012",50225.2,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2013",52468.4,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2014",58370.9,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2015",47702,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2016",48937.3,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2017",52183,
"FRA","TOUR_REC_EXP","INT-EXP","USD","A","2018",57992,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2008",53187.828,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2009",47203.349,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2010",49236.8,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2011",53333.8,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2012",51727.2,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2013",55474.3,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2014",58664.1,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2015",50664.5,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2016",52159.5,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2017",56066.2,
"DEU","TOUR_REC_EXP","INT_REC","USD","A","2018",59776.7,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2008",105000.183,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2009",92497.948,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2010",91353.5,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2011",99425.2,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2012",96649.8,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2013",102723.3,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2014",101658.3,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2015",85346,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2016",87223.5,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2017",96848.4,
"DEU","TOUR_REC_EXP","INT-EXP","USD","A","2018",104039.7,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2008",17212.437,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2009",14562.259,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2010",12830.7,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2011",14851.6,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2012",14877.1,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2013",17484.2,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2014",19439.1,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2015",17550.1,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2016",16687.3,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2017",18729.9,
"GRC","TOUR_REC_EXP","INT_REC","USD","A","2018",21771.4,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2008",3940.923,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2009",3387.725,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2010",2876,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2011",3229,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2012",3009,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2013",3767.2,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2014",3998.4,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2015",3536.5,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2016",3408.6,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2017",3290.3,
"GRC","TOUR_REC_EXP","INT-EXP","USD","A","2018",3911.7,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2008",6997.995,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2009",6650.088,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2010",6641.1,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2011",7276.3,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2012",6156.7,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2013",6675.4,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2014",7483.4,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2015",6934.2,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2016",7468.6,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2017",8377.3,
"HUN","TOUR_REC_EXP","INT_REC","USD","A","2018",9631.8,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2008",3747.271,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2009",3209.621,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2010",2914.1,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2011",3027.1,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2012",2459.1,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2013",2528.1,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2014",2707.6,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2015",2457.1,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2016",2734,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2017",3028.8,
"HUN","TOUR_REC_EXP","INT-EXP","USD","A","2018",3289.5,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2008",836.54,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2009",1257.888,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2010",1331.972,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2011",1694.596,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2012",1914.146,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2013",2264.2,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2014",2608.9,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2015",2801.4,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2016",3828.6,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2017",4693.2,
"ISL","TOUR_REC_EXP","INT_REC","USD","A","2018",3139.6,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2008",1047.529,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2009",583.834,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2010",645.226,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2011",799.95,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2012",843.077,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2013",906.5,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2014",1034,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2015",1055.8,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2016",1321,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2017",1724.3,
"ISL","TOUR_REC_EXP","INT-EXP","USD","A","2018",1839.8,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2008",6279.708,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2009",8410.167,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2010",8244.542,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2011",9466.814,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2012",9305,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2013",10177.2,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2014",11079.5,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2015",11484.3,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2016",12605.7,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2017",14132.3,
"IRL","TOUR_REC_EXP","INT_REC","USD","A","2018",14701.5,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2008",10321.163,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2009",7896.167,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2010",7203.544,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2011",6810.268,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2012",6026,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2013",6310.7,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2014",6516.9,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2015",5797.1,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2016",6312.9,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2017",6645.2,
"IRL","TOUR_REC_EXP","INT-EXP","USD","A","2018",7497.8,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2008",48073.314,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2009",41638.913,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2010",40375.2,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2011",45055.2,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2012",43270.8,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2013",46257.7,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2014",47714,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2015",41520.5,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2016",42309.8,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2017",46245.7,
"ITA","TOUR_REC_EXP","INT_REC","USD","A","2018",51771.2,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2008",37480.895,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2009",34231.798,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2010",33205.5,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2011",35588.1,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2012",32925.6,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2013",33526.5,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2014",35530.7,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2015",30328.7,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2016",30543.9,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2017",34537.8,
"ITA","TOUR_REC_EXP","INT-EXP","USD","A","2018",37738.5,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2008",13790.6,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2009",12506.2,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2010",15334.8,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2011",12500.1,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2012",16192.2,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2013",16904.6,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2014",20828.9,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2015",27300.6,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2016",33382.8,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2017",36967.1,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2018",45276.1,
"JPN","TOUR_REC_EXP","INT_REC","USD","A","2019",49206.3,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2008",38964.9,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2009",34719.8,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2010",39181.2,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2011",39686.4,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2012",40933.6,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2013",32227.1,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2014",28536.9,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2015",23254,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2016",25853.1,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2017",25772.6,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2018",28115.5,
"JPN","TOUR_REC_EXP","INT-EXP","USD","A","2019",29130,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2008",13439.8,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2009",13262.1,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2010",14314.7,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2011",17329.3,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2012",18730.8,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2013",19457.7,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2014",22390.1,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2015",18711.5,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2016",20923.3,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2017",17173.1,
"KOR","TOUR_REC_EXP","INT_REC","USD","A","2018",19855.9,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2008",21447,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2009",16354.4,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2010",20787.2,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2011",22195.3,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2012",22934.2,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2013",24458.4,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2014",26135.6,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2015",27957.3,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2016",29817.3,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2017",34453.1,
"KOR","TOUR_REC_EXP","INT-EXP","USD","A","2018",34768.8,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2008",4886.366,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2009",4484.172,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2010",4518.9,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2011",5357.6,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2012",5380.9,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2013",5633.6,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2014",6031.3,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2015",4762.4,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2016",4763,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2017",4983.1,
"LUX","TOUR_REC_EXP","INT_REC","USD","A","2018",5544.3,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2008",3841.213,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2009",3690.804,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2010",3624.8,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2011",3872.9,
